ETH Address,Stake,Tier,Participation
0x3a96...f08c,1001,3,4
0xdb9d...37ca,1004,3,4
0xbebf...1d16,1000,3,4
0x933d...b244,1077,3,4
0x4f2e...4360,1120,3,4
0x53fe...05bb,1040,3,4
0xc2cb...6a78,1001,3,4
0xeb35...a5ac,2020,3,8
0xcaab...5d41,500,4,2
0x0099...208b,1001,3,4
0x76b6...88d8,300,5,1
0x6cf2...eb3d,1569,3,6
0x51b4...1236,155,5,1
0x4a51...6b04,206,5,1
0x39a9...586a,500,4,2
0x81c6...8cde,157,5,1
0x9b77...aa49,1057,3,4
0x725b...924f,1000,3,4
0x051a...29d7,500,4,2
0x7054...62c4,1015,3,4
0x214c...4931,1557,3,6
0x214c...4931,1557,3,6
0x7357...4c4f,1502,3,6
0xa20c...0371,501,4,2
0x7b76...95f0,1001,3,4
0xf21c...5cc8,1001,3,4
0xe0c2...5e2b,2750,3,11
0xafa4...462c,510,4,2
0x6a6e...f147,1005,3,4
0xbd84...6a35,1000,3,4
0xb3b9...802b,1227,3,4
0xf18c...e9ff,1003,3,4
0x11c4...9142,500,4,2
0x09f1...b3c9,504,4,2
0xbcb2...3729,1000,3,4
0xa4e6...18c4,151,5,1
0xd492...0f92,1102,3,4
0x3fda...defc,221,5,1
0xe17d...0e72,1013,3,4
0xa1f9...9609,1201,3,4
0x0723...bd33,152,5,1
0x9513...df51,501,4,2
0xecf7...4433,150,5,1
0x81e3...4f5f,1000,3,4
0xb676...c44c,1000,3,4
0x9745...4816,1051,3,4
0x0b6c...f28f,1391,3,5
0xf53b...eac1,503,4,2
0x49cb...d672,3383,3,13
0x7a35...e347,2344,3,9
0xaa26...e3bf,151,5,1
0xafe8...a72e,203,5,1
0x11de...8bfa,155,5,1
0x8b19...19a4,1052,3,4
0x7b56...57a2,1011,3,4
0xc74d...77f0,1000,3,4
0xf710...439e,150,5,1
0x28bf...9322,234,5,1
0xf320...4bec,1015,3,4
0xa4a7...f3e6,151,5,1
0xdf53...8101,160,5,1
0x11e0...8c14,1010,3,4
0xf8ce...cd61,501,4,2
0xc17a...7828,1240,3,4
0xa2ba...1a4f,150,5,1
0x87e9...a142,2162,3,8
0xd19c...abbe,3000,3,12
0xbfad...ad6c,1000,3,4
0xe871...9ed2,510,4,2
0x2381...ce3b,1001,3,4
0xb3b8...881b,1025,3,4
0x36e0...52bd,814,4,2
0x8af6...52a3,1009,3,4
0xb52f...9787,500,4,2
0xfd78...8601,1250,3,5
0xe823...267b,1009,3,4
0x2ff6...4d41,193,5,1
0x5ac6...231e,1007,3,4
0x076a...bf30,1004,3,4
0xec8c...f5bd,150,5,1
0x1151...315a,1098,3,4
0x2804...ea94,1000,3,4
0x7f1b...4bfa,500,4,2
0x3769...5c12,500,4,2
0xb7cc...dfc4,514,4,2
0x97a8...cd95,1006,3,4
0xfaca...8884,1740,3,6
0x2c3c...b13d,150,5,1
0x38e8...2d08,150,5,1
0xd32f...41a8,1005,3,4
0x3eca...1560,150,5,1
0x45b0...8637,1000,3,4
0x6282...4f88,500,4,2
0xfe7e...fb71,182,5,1
0x0972...3913,1008,3,4
0x28ea...daef,1760,3,7
0x1e85...a8f5,220,5,1
0x0916...705f,1008,3,4
0x9121...39f5,510,4,2
0xf738...3767,502,4,2
0xd0f5...7912,1015,3,4
0x5d12...d317,500,4,2
0xf724...0f7c,1012,3,4
0x8a8a...c796,1002,3,4
0x44c9...e42e,152,5,1
0xf890...837a,1489,3,5
0xc224...b059,160,5,1
0xfaca...8884,1740,3,6
0x84be...a290,514,4,2
0x045d...e696,150,5,1
0xd8d0...4477,181,5,1
0xfd31...7030,151,5,1
